demand_id,departamento,dep,prov,dist,ubigeo,tipo_demanda,poblacion,facility_id,t_min,distance_m,straight_line_m,confiabilidad
D2007010003,PIURA,Piura,Talara,Pariñas,200701,disperso,145,F11396,13.818333333333333,13382.0,9176.308718958837,confiable
D2007010010,PIURA,Piura,Talara,Pariñas,200701,disperso,4,F11396,47.42333333333333,34963.2,28363.00869764577,confiable
D2007010012,PIURA,Piura,Talara,Pariñas,200701,disperso,65,F11396,32.93666666666667,25323.1,19657.72255083807,confiable
D2007030002,PIURA,Piura,Talara,La Brea,200703,disperso,2,F16148,55.24166666666667,47396.4,36706.352552291944,confiable
D2007030003,PIURA,Piura,Talara,La Brea,200703,disperso,36,F11396,23.365000000000002,28345.5,22363.526314196883,confiable
D2007030004,PIURA,Piura,Talara,La Brea,200703,disperso,36,F11396,17.158333333333335,18574.3,13737.461611114344,confiable
D2007030005,PIURA,Piura,Talara,La Brea,200703,disperso,1,F16148,50.669999999999995,41538.7,34628.09450979039,confiable
D2007030006,PIURA,Piura,Talara,La Brea,200703,disperso,1,F11396,59.74333333333333,49888.6,35921.63578491831,confiable
D2007030007,PIURA,Piura,Talara,La Brea,200703,disperso,71,F11396,38.31666666666667,40460.8,34387.53902100914,confiable
D2007030008,PIURA,Piura,Talara,La Brea,200703,disperso,1,F11396,39.41166666666666,41127.5,31156.471075397105,confiable
D2007030009,PIURA,Piura,Talara,La Brea,200703,disperso,51,F11396,3.9616666666666664,3581.2,2461.0129235148997,confiable
D2007030011,PIURA,Piura,Talara,La Brea,200703,disperso,1,F16148,54.865,47145.4,37097.44410617357,confiable
D2007030012,PIURA,Piura,Talara,La Brea,200703,disperso,9,F11396,7.913333333333333,5160.0,3743.59035325486,confiable
D2007040002,PIURA,Piura,Talara,Lobitos,200704,disperso,41,F12243,11.051666666666668,10542.6,8856.381525195175,confiable
D2007050003,PIURA,Piura,Talara,Los Organos,200705,disperso,17,F11396,58.95333333333333,73905.4,51561.70316949997,confiable
D2007050011,PIURA,Piura,Talara,Los Organos,200705,disperso,8,F11396,60.86,75256.8,53036.53352093888,confiable
D2007050012,PIURA,Piura,Talara,Los Organos,200705,disperso,15,F11396,55.92833333333333,71990.7,50342.071169715826,confiable
D2007050014,PIURA,Piura,Talara,Los Organos,200705,disperso,10,F11396,54.425,70760.1,49615.90073073691,confiable
D2007060002,PIURA,Piura,Talara,Mancora,200706,disperso,99,F11396,66.88333333333334,79258.1,56422.75050568544,confiable
D2007060003,PIURA,Piura,Talara,Mancora,200706,disperso,30,F11396,76.38000000000001,87296.1,58884.83778293563,confiable
D2008010004,PIURA,Piura,Sechura,Sechura,200801,disperso,50,F10723,38.638333333333335,34964.2,32228.460814416132,confiable
D2008010005,PIURA,Piura,Sechura,Sechura,200801,disperso,4,F10723,42.855000000000004,41781.0,35272.64908462063,confiable
D2008010007,PIURA,Piura,Sechura,Sechura,200801,disperso,1,F10723,43.575,37337.3,33769.76627413982,confiable
D2008010010,PIURA,Piura,Sechura,Sechura,200801,disperso,37,F10723,54.905,51415.5,48803.400857789136,confiable
D2008010017,PIURA,Piura,Sechura,Sechura,200801,disperso,20,F2161,142.74666666666664,147670.7,86812.37449046483,confiable
D2008010018,PIURA,Piura,Sechura,Sechura,200801,disperso,44,F10723,133.23666666666665,99301.2,79199.01031358646,no_confiable
D2008010019,PIURA,Piura,Sechura,Sechura,200801,disperso,14,F10723,133.23666666666665,99301.2,71712.91815571196,no_confiable
D2008010020,PIURA,Piura,Sechura,Sechura,200801,disperso,32,F10723,143.48833333333332,133312.7,86219.85419987001,confiable
D2008010021,PIURA,Piura,Sechura,Sechura,200801,disperso,15,F10723,113.64333333333335,91133.9,71340.78953760395,no_confiable
D2008010022,PIURA,Piura,Sechura,Sechura,200801,disperso,89,F10723,133.11666666666667,99251.4,83049.49009556387,confiable
D2008010023,PIURA,Piura,Sechura,Sechura,200801,disperso,49,F10723,104.51833333333335,87327.4,76646.24927488859,confiable
D2008010024,PIURA,Piura,Sechura,Sechura,200801,disperso,80,F10723,88.655,80729.8,69664.26656083594,confiable
D2008010027,PIURA,Piura,Sechura,Sechura,200801,disperso,23,F10723,105.875,87896.0,71537.30642277263,no_confiable
D2008010028,PIURA,Piura,Sechura,Sechura,200801,disperso,26,F10723,129.00333333333333,97537.3,84806.0444919051,confiable
D2008010029,PIURA,Piura,Sechura,Sechura,200801,disperso,1,F10723,87.20833333333333,80126.0,70790.02004024663,confiable
D2008010030,PIURA,Piura,Sechura,Sechura,200801,disperso,6,F10723,47.31166666666666,52150.4,48455.21105958778,confiable
D2008010032,PIURA,Piura,Sechura,Sechura,200801,disperso,1,F2161,121.67666666666668,96312.7,72304.57522600515,no_confiable
D2008010033,PIURA,Piura,Sechura,Sechura,200801,disperso,19,F10723,105.77666666666667,87855.1,71591.34018794495,no_confiable
D2008010034,PIURA,Piura,Sechura,Sechura,200801,disperso,136,F10723,63.141666666666666,60462.5,57562.93015566378,confiable
D2008010035,PIURA,Piura,Sechura,Sechura,200801,disperso,77,F2161,101.24333333333334,112429.5,80099.50935291855,confiable
D2008010037,PIURA,Piura,Sechura,Sechura,200801,disperso,7,F10723,100.955,92831.6,81654.02265044328,confiable
D2008010038,PIURA,Piura,Sechura,Sechura,200801,disperso,6,F10723,53.38666666666666,45905.6,41664.96992091902,confiable
D2008010040,PIURA,Piura,Sechura,Sechura,200801,disperso,27,F10723,95.43333333333334,83550.2,72946.40819300812,confiable
D2008010041,PIURA,Piura,Sechura,Sechura,200801,disperso,3,F10723,115.30333333333333,91824.5,79452.45396395004,confiable
D2008010043,PIURA,Piura,Sechura,Sechura,200801,disperso,37,F10723,60.195,57580.9,54944.875251249505,confiable
D2008010044,PIURA,Piura,Sechura,Sechura,200801,disperso,7,F10723,142.13666666666668,135316.6,88182.18646961421,confiable
D2008010045,PIURA,Piura,Sechura,Sechura,200801,disperso,51,F10723,144.81666666666666,133862.3,80783.29360829074,no_confiable
D2008020002,PIURA,Piura,Sechura,Bellavista de la Union,200802,disperso,61,F10723,27.873333333333335,24959.9,23013.033871092546,confiable
D2008020005,PIURA,Piura,Sechura,Bellavista de la Union,200802,disperso,88,F10723,26.601666666666667,24209.2,22162.493720089242,confiable
D2008020006,PIURA,Piura,Sechura,Bellavista de la Union,200802,disperso,3,F10723,26.778333333333332,24506.5,22992.246245167844,confiable
D2008020007,PIURA,Piura,Sechura,Bellavista de la Union,200802,disperso,1,F10723,28.86,25919.0,24123.263749450896,confiable
D2008020008,PIURA,Piura,Sechura,Bellavista de la Union,200802,disperso,16,F10723,26.886666666666667,24600.6,22583.66961097946,confiable
D2008030006,PIURA,Piura,Sechura,Bernal,200803,disperso,4,F10723,29.006666666666668,26531.7,24078.10584577251,confiable
D2008030007,PIURA,Piura,Sechura,Bernal,200803,disperso,45,F10723,29.703333333333333,27123.8,23491.346828781472,confiable
D2008030010,PIURA,Piura,Sechura,Bernal,200803,disperso,93,F10723,35.248333333333335,32242.5,23116.94774542107,confiable
D2008030011,PIURA,Piura,Sechura,Bernal,200803,disperso,132,F10723,37.416666666666664,33678.0,24100.33460716808,confiable
D2008030012,PIURA,Piura,Sechura,Bernal,200803,disperso,2,F10723,39.730000000000004,34607.3,22515.502675746637,confiable
D2008030013,PIURA,Piura,Sechura,Bernal,200803,disperso,130,F10723,30.259999999999998,27356.7,23344.021602777353,confiable
D2008030014,PIURA,Piura,Sechura,Bernal,200803,disperso,19,F10723,38.215,33276.9,22644.036994388094,confiable
D2008030016,PIURA,Piura,Sechura,Bernal,200803,disperso,2,F10723,33.43333333333333,30411.0,22261.691135591573,confiable
D2008040005,PIURA,Piura,Sechura,Cristo Nos Valga,200804,disperso,40,F10723,47.19833333333334,44874.7,31280.4117153454,confiable
D2008040009,PIURA,Piura,Sechura,Cristo Nos Valga,200804,disperso,16,F10723,34.169999999999995,35677.8,31972.79865876056,confiable
D2008040010,PIURA,Piura,Sechura,Cristo Nos Valga,200804,disperso,77,F10723,35.955000000000005,37256.9,33570.351461917504,confiable
D2008040011,PIURA,Piura,Sechura,Cristo Nos Valga,200804,disperso,32,F10723,38.38333333333333,40115.5,36407.87868963215,confiable
D2008040012,PIURA,Piura,Sechura,Cristo Nos Valga,200804,disperso,17,F10723,33.10666666666667,34765.8,31120.26458348108,confiable
D2008050006,PIURA,Piura,Sechura,Vice,200805,disperso,108,F10723,32.03,29449.7,25632.261770708064,confiable
D2008050011,PIURA,Piura,Sechura,Vice,200805,disperso,3,F10723,25.026666666666664,22913.5,20880.667702213723,confiable
D2008060003,PIURA,Piura,Sechura,Rinconada Llicuar,200806,disperso,1,F10723,36.89333333333333,32357.6,28650.256004911575,confiable
D2008060004,PIURA,Piura,Sechura,Rinconada Llicuar,200806,disperso,2,F10723,36.38,33243.0,31417.111878239088,confiable
D2008060005,PIURA,Piura,Sechura,Rinconada Llicuar,200806,disperso,2,F10723,35.44166666666667,32339.8,29412.800692574943,confiable
U200502,PIURA,Piura,Paita,Amotape,200502,urbano,2552,F2021,27.351666666666667,28588.0,24595.700731260713,confiable
U200503,PIURA,Piura,Paita,Arenal,200503,urbano,1085,F2021,25.14333333333333,26222.8,24136.298264249224,confiable
U200201,PIURA,Piura,Ayabaca,Ayabaca,200201,urbano,18966,F10777,129.67166666666668,180456.4,111478.71041729489,confiable
U200602,PIURA,Piura,Sullana,Bellavista,200602,urbano,39854,F1910,4.785,3202.1,2006.674945483937,confiable
U200802,PIURA,Piura,Sechura,Bellavista de la Union,200802,urbano,5632,F10723,28.828333333333333,26050.6,24366.719569305955,confiable
U200803,PIURA,Piura,Sechura,Bernal,200803,urbano,8030,F10723,31.365000000000002,28438.8,25938.40850512404,confiable
U200402,PIURA,Piura,Morropon,Buenos Aires,200402,urbano,10184,F2161,40.64833333333333,42332.1,28927.834961166143,confiable
U200302,PIURA,Piura,Huancabamba,Canchaque,200302,urbano,3542,F2161,93.99499999999999,99397.0,69573.42810254703,confiable
U200104,PIURA,Piura,Piura,Castilla,200104,urbano,209759,F36217,0.7633333333333333,279.1,185.48515141160678,confiable
U200105,PIURA,Piura,Piura,Catacaos,200105,urbano,85319,F10723,6.489999999999999,3950.8,3485.5807196439196,confiable
U200403,PIURA,Piura,Morropon,Chalaco,200403,urbano,4501,F31235,82.15166666666667,87229.3,41331.27039814302,confiable
U200401,PIURA,Piura,Morropon,Chulucanas,200401,urbano,91617,F31235,0.9516666666666667,576.1,369.08376462409296,confiable
U200504,PIURA,Piura,Paita,Colan,200504,urbano,18087,F2021,27.498333333333335,25895.1,20435.053237327793,confiable
U200804,PIURA,Piura,Sechura,Cristo Nos Valga,200804,urbano,5521,F10723,36.26,32731.9,29310.255472584962,confiable
U200107,PIURA,Piura,Piura,Cura Mori,200107,urbano,20635,F10723,14.871666666666666,11920.4,9012.386051834612,confiable
U200702,PIURA,Piura,Talara,El Alto,200702,urbano,9546,F11396,43.54,54079.8,34936.74490920749,confiable
U200303,PIURA,Piura,Huancabamba,El Carmen de la Frontera,200303,urbano,9374,F2161,176.37833333333336,181638.2,81778.951924342,confiable
U200108,PIURA,Piura,Piura,El Tallan,200108,urbano,5612,F10723,29.055,24876.8,18800.033192143528,confiable
U200202,PIURA,Piura,Ayabaca,Frias,200202,urbano,13936,F31235,80.54666666666667,45759.4,30064.843486175254,confiable
U200301,PIURA,Piura,Huancabamba,Huancabamba,200301,urbano,27279,F2161,156.00333333333336,161329.9,81381.3023346069,confiable
U200304,PIURA,Piura,Huancabamba,Huarmaca,200304,urbano,22568,F2161,172.97333333333333,240325.5,88318.88793867608,confiable
U200603,PIURA,Piura,Sullana,Ignacio Escudero,200603,urbano,22699,F16148,19.295,23467.4,20655.112155934497,confiable
U200203,PIURA,Piura,Ayabaca,Jilili,200203,urbano,1363,F10777,137.585,152096.5,104841.54322947351,confiable
U200109,PIURA,Piura,Piura,La Arena,200109,urbano,42911,F10723,17.18166666666667,14108.7,12945.27328043076,confiable
U200703,PIURA,Piura,Talara,La Brea,200703,urbano,13247,F11396,12.111666666666668,11832.8,9461.13173270503,confiable
U200505,PIURA,Piura,Paita,La Huaca,200505,urbano,15003,F2021,27.015,27344.6,24578.990868400797,confiable
U200404,PIURA,Piura,Morropon,La Matanza,200404,urbano,14921,F2161,21.404999999999998,23737.1,15121.766411208326,confiable
U200110,PIURA,Piura,Piura,La Union,200110,urbano,47049,F10723,23.986666666666668,21674.9,20039.7186995038,confiable
U200204,PIURA,Piura,Ayabaca,Lagunas,200204,urbano,2291,F10777,127.16333333333334,163090.0,94128.42330342105,confiable
U200305,PIURA,Piura,Huancabamba,Lalaquiz,200305,urbano,1979,F2161,108.5,101443.3,55886.06946589944,confiable
U200604,PIURA,Piura,Sullana,Lancones,200604,urbano,6920,F16148,39.43833333333334,52011.7,43336.864662770764,confiable
U200111,PIURA,Piura,Piura,Las Lomas,200111,urbano,28003,F10777,56.30333333333333,76959.0,56378.2891801361,confiable
U200704,PIURA,Piura,Talara,Lobitos,200704,urbano,1324,F12243,14.271666666666667,14538.1,12809.497651283722,confiable
U200705,PIURA,Piura,Talara,Los Organos,200705,urbano,12223,F11396,52.39333333333333,67743.5,47288.98030386589,confiable
U200706,PIURA,Piura,Talara,Mancora,200706,urbano,15113,F11396,66.81333333333333,81052.8,57910.316171442544,confiable
U200605,PIURA,Piura,Sullana,Marcavelica,200605,urbano,33470,F16148,3.7016666666666667,3276.9,2540.5648806695203,confiable
U200606,PIURA,Piura,Sullana,Miguel Checa,200606,urbano,10862,F38493,11.786666666666667,11120.7,9912.52674707629,confiable
U200205,PIURA,Piura,Ayabaca,Montero,200205,urbano,3935,F10777,119.96166666666666,141729.5,99967.31157379223,confiable
U200405,PIURA,Piura,Morropon,Morropon,200405,urbano,16117,F31235,30.435,32039.4,23704.570166104273,confiable
U200206,PIURA,Piura,Ayabaca,Pacaipampa,200206,urbano,16134,F31235,109.44,117015.9,56006.50283499555,confiable
U200207,PIURA,Piura,Ayabaca,Paimas,200207,urbano,9230,F10777,88.67666666666668,122344.0,87643.35457826013,confiable
U200501,PIURA,Piura,Paita,Paita,200501,urbano,115972,F2021,3.7150000000000003,3180.2,2496.01718262553,confiable
U200701,PIURA,Piura,Talara,Pariñas,200701,urbano,110014,F11396,1.6866666666666668,1032.0,456.8776135142603,confiable
U200101,PIURA,Piura,Piura,Piura,200101,urbano,196640,F12953,1.9016666666666666,1145.1,722.6467591361702,confiable
U200607,PIURA,Piura,Sullana,Querecotillo,200607,urbano,28908,F16148,9.033333333333333,10755.0,8718.843084294364,confiable
U200806,PIURA,Piura,Sechura,Rinconada Llicuar,200806,urbano,3276,F10723,31.241666666666667,28388.7,26439.186513467033,confiable
U200406,PIURA,Piura,Morropon,Salitral,200406,urbano,8651,F2161,62.665,63358.4,45955.79187927338,confiable
U200608,PIURA,Piura,Sullana,Salitral,200608,urbano,8037,F16148,4.958333333333333,5935.8,4936.593782654434,confiable
U200407,PIURA,Piura,Morropon,San Juan de Bigote,200407,urbano,5098,F2161,69.905,70093.7,49002.61740019119,confiable
U200306,PIURA,Piura,Huancabamba,San Miguel de el Faique,200306,urbano,7678,F2161,98.09166666666667,103355.3,70947.79092898338,confiable
U200408,PIURA,Piura,Morropon,Santa Catalina de Mossa,200408,urbano,2506,F31235,48.291666666666664,51122.1,30983.234945592205,confiable
U200409,PIURA,Piura,Morropon,Santo Domingo,200409,urbano,2409,F31235,73.11,75284.5,32712.05553040909,confiable
U200208,PIURA,Piura,Ayabaca,Sapillica,200208,urbano,6855,F31235,113.11666666666666,77319.9,40337.75159452692,confiable
U200801,PIURA,Piura,Sechura,Sechura,200801,urbano,58758,F10723,46.28666666666666,41634.4,39334.00553751781,confiable
U200209,PIURA,Piura,Ayabaca,Sicchez,200209,urbano,803,F10777,158.345,165774.1,108901.01572811203,confiable
U200307,PIURA,Piura,Huancabamba,Sondor,200307,urbano,5511,F2161,163.5366666666667,161314.6,87700.26561815156,confiable
U200308,PIURA,Piura,Huancabamba,Sondorillo,200308,urbano,10541,F2161,157.33666666666667,153149.5,86257.84890406317,confiable
U200601,PIURA,Piura,Sullana,Sullana,200601,urbano,198517,F10267,0.8433333333333334,329.8,156.04908002407234,confiable
U200210,PIURA,Piura,Ayabaca,Suyo,200210,urbano,8522,F10777,81.94166666666666,112967.5,87277.44408644276,confiable
U200506,PIURA,Piura,Paita,Tamarindo,200506,urbano,5647,F16148,31.605,35284.3,30730.18943142962,confiable
U200114,PIURA,Piura,Piura,Tambo Grande,200114,urbano,131575,F10777,34.10166666666667,45202.5,38131.34468207274,confiable
U200115,PIURA,Piura,Piura,Veintiseis de Octubre,200115,urbano,214213,F2084,4.375,3228.1,2802.316923483975,confiable
U200805,PIURA,Piura,Sechura,Vice,200805,urbano,20006,F10723,29.326666666666664,27555.2,24082.470134709307,confiable
U200507,PIURA,Piura,Paita,Vichayal,200507,urbano,6231,F2021,37.27833333333333,39486.6,25191.213230072535,confiable
U200410,PIURA,Piura,Morropon,Yamango,200410,urbano,4419,F31235,75.40833333333333,67175.4,46941.40763546037,confiable
D0801010004,CUSCO,Cusco,Cusco,Cusco,080101,disperso,5,F12995,18.023333333333333,9138.8,5705.242876828071,confiable
D0801010005,CUSCO,Cusco,Cusco,Cusco,080101,disperso,147,F24584,24.595000000000002,18910.2,7592.538954216065,confiable
D0801010007,CUSCO,Cusco,Cusco,Cusco,080101,disperso,23,F24584,32.42166666666667,22197.5,7104.498176574956,confiable
D0801010010,CUSCO,Cusco,Cusco,Cusco,080101,disperso,18,F24584,29.766666666666666,21095.9,6786.387230542514,confiable
D0801010012,CUSCO,Cusco,Cusco,Cusco,080101,disperso,51,F12995,17.84333333333333,9094.2,4249.093631374704,confiable
D0801010015,CUSCO,Cusco,Cusco,Cusco,080101,disperso,31,F16541,13.56,7378.8,4799.7253738059535,confiable
D0801010016,CUSCO,Cusco,Cusco,Cusco,080101,disperso,132,F16541,11.746666666666666,8959.8,4704.4800225191275,confiable
D0801010020,CUSCO,Cusco,Cusco,Cusco,080101,disperso,125,F16541,6.775,4210.0,3066.353385268151,confiable
D0801010022,CUSCO,Cusco,Cusco,Cusco,080101,disperso,124,F16541,8.558333333333334,4948.7,3519.11549878261,confiable
D0801010027,CUSCO,Cusco,Cusco,Cusco,080101,disperso,22,F12995,7.236666666666666,4269.7,3284.503326971349,confiable
D0801010028,CUSCO,Cusco,Cusco,Cusco,080101,disperso,61,F23570,8.695,4935.6,3343.4683850332985,confiable
D0801010030,CUSCO,Cusco,Cusco,Cusco,080101,disperso,35,F23570,8.671666666666665,4921.4,2953.3616386112685,confiable
D0801010035,CUSCO,Cusco,Cusco,Cusco,080101,disperso,47,F24584,7.668333333333334,5177.8,2457.6442395619174,confiable
D0801010036,CUSCO,Cusco,Cusco,Cusco,080101,disperso,21,F24584,7.89,3489.7,2077.779189292539,confiable
D0801010038,CUSCO,Cusco,Cusco,Cusco,080101,disperso,9,F12995,11.213333333333333,5702.5,2407.5544433861396,confiable
D0801010039,CUSCO,Cusco,Cusco,Cusco,080101,disperso,10,F12995,15.111666666666668,7460.2,4022.408252446602,confiable
D0801010040,CUSCO,Cusco,Cusco,Cusco,080101,disperso,5,F12995,23.861666666666668,11058.6,5181.490625835014,confiable
D0801010042,CUSCO,Cusco,Cusco,Cusco,080101,disperso,2,F12995,8.97,4739.1,2337.9602416781763,confiable
D0801010044,CUSCO,Cusco,Cusco,Cusco,080101,disperso,52,F12995,20.333333333333332,9608.7,4893.900419863727,confiable
D0801010046,CUSCO,Cusco,Cusco,Cusco,080101,disperso,1,F12995,15.468333333333334,7662.1,4293.0888235746725,confiable
D0801010047,CUSCO,Cusco,Cusco,Cusco,080101,disperso,1,F12995,15.879999999999999,7754.9,4259.509446838276,confiable
D0801010052,CUSCO,Cusco,Cusco,Cusco,080101,disperso,9,F12995,11.395000000000001,5362.7,2508.4885505625894,confiable
